label,sess_id,sess_dur,sess_pkts,tcp_keep_alive,tcp_keep_alive_ack,http_resp_2xx,http_resp_3xx,http_resp_4xx,http_resp_5xx,http_req_get,http_req_post,http_req_put,http_req_head,http_uri,http_usr_agent,http_duration,http_len_mean,http_len_max,http_len_min,http_time_mean,http_time_max,http_time_min,http_pkt_no,mqtt_topic,mqtt_publish,mqtt_ack,mqtt_ping,mqtt_duration,mqtt_len_mean,mqtt_len_max,mqtt_len_min,mqtt_time_mean,mqtt_time_max,mqtt_time_min,mqtt_pkt_no,dns_qry_name,dns_ipv4,dns_ipv6,dns_qry_cls,dns_no_errors,dns_errors,dns_num_qns,dns_num_ans,dns_duration,dns_len_mean,dns_len_max,dns_len_min,dns_time_mean,dns_time_max,dns_time_min,dns_pkt_no,mdns_qry_name,mdns_num_qns,mdns_num_ans,mdns_duration,mdns_len_mean,mdns_len_max,mdns_len_min,mdns_time_mean,mdns_time_max,mdns_time_min,mdns_pkt_no,quic_rst,quic_payload,quic_duration,quic_len_mean,quic_len_max,quic_len_min,quic_time_mean,quic_time_max,quic_time_min,quic_pkt_no,ssl_duration,ssl_len_mean,ssl_len_max,ssl_len_min,ssl_time_mean,ssl_time_max,ssl_time_min,ssl_pkt_no,bootp_duration,bootp_len_mean,bootp_len_max,bootp_len_min,bootp_time_mean,bootp_time_max,bootp_time_min,bootp_pkt_no,ssdp_duration,ssdp_len_mean,ssdp_len_max,ssdp_len_min,ssdp_time_mean,ssdp_time_max,ssdp_time_min,ssdp_pkt_no,classicstun_duration,classicstun_len_mean,classicstun_len_max,classicstun_len_min,classicstun_time_mean,classicstun_time_max,classicstun_time_min,classicstun_pkt_no,ntp_duration,ntp_len_mean,ntp_len_max,ntp_len_min,ntp_time_mean,ntp_time_max,ntp_time_min,ntp_pkt_no
11,111,801.3182249,4086,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,120,0,120,121,3872,11.69751016,159.5454545,162,81,0.321656323,313.9659929,8.58E-06,3993,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.1743252,97.36666667,256,60,9.88959916,54.2388401,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070072412,90,90,90,0.035036206,0.069993258,7.92E-05,3
11,112,747.0431399,4085,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,121,0,121,121,3872,9.008189276,159.5454545,162,81,0.281505915,3.160170078,8.82E-06,3993,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.1088953,97.70652174,256,60,9.682515333,54.24919963,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,113,692.8580928,3986,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,118,0,118,118,3776,9.004721698,159.5454545,162,81,0.281397553,3.001682281,8.82E-06,3894,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.0684028,97.78651685,256,60,10.0007773,54.15954852,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069662094,90,90,90,0.034831047,0.069584131,7.80E-05,3
11,114,899.1540132,3978,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,120,0,120,120,3768,8.781812032,159.3818182,162,81,0.274440402,3.002510071,8.82E-06,3888,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882.0682881,97.36666667,256,60,9.910879641,54.18846989,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,115,889.947994,4516,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,135,0,135,132,4296,8.939188223,159.6,162,81,0.280980494,3.001412153,9.54E-06,4428,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.4235959,97.62352941,256,60,9.838376142,54.20889187,9.54E-07,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069700956,90,90,90,0.034850478,0.069676161,2.48E-05,3
11,116,853.4628899,3950,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,117,0,117,117,3744,9.008029948,159.5454545,162,81,0.281500936,3.001447916,8.82E-06,3861,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.0137801,97.78651685,256,60,10.01152023,54.2067461,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,117,799.4179873,3954,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,117,0,117,117,3744,9.008256152,159.5454545,162,81,0.281508005,3.001316547,9.54E-06,3861,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.544414,97.36666667,256,60,9.893757461,54.26587772,7.15E-07,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069983006,90,90,90,0.034991503,0.069905996,7.70E-05,3
11,118,745.7409153,4116,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,122,0,122,122,3904,9.00556057,159.5454545,162,81,0.281423768,3.074859142,8.82E-06,4026,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.5007279,97.36666667,256,60,9.893266606,54.21569991,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,119,691.4854,4054,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,119,0,119,121,3840,11.75383969,159.5260414,162,81,0.322430157,318.0600989,9.30E-06,3961,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.237469,97.36666667,256,60,9.901544595,54.25133395,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069849014,90,90,90,0.034924507,0.069825888,2.31E-05,3
11,120,899.3655171,4034,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,123,0,123,123,3816,8.642133691,159.3294639,162,81,0.27236219,3.149147749,9.78E-06,3939,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894.8831201,101.2736842,256,60,9.520033192,54.2426393,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,121,899.058213,4531,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,138,0,138,135,4200,8.417755023,159.3951546,162,81,0.270193316,3.001706839,9.78E-06,4335,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.8018019,76.56994819,256,60,4.306259385,54.17840266,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079478025,90,90,90,0.039739013,0.079401016,7.70E-05,3
11,122,899.0258484,4647,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,147,0,147,138,4424,8.293103839,159.5277878,162,81,0.266664591,3.147784233,8.82E-06,4562,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827.0177972,97.62352941,256,60,9.845449967,54.20203042,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,123,898.999737,4417,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,139,0,139,132,4192,12.14768653,159.4906506,162,81,0.323595009,535.9607618,7.87E-06,4324,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.941359,97.36666667,256,60,9.898217517,54.25222015,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086844921,90,90,90,0.043422461,0.086809158,3.58E-05,3
11,124,899.9908197,4151,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,131,0,131,122,3944,8.295529671,159.5142262,162,81,0.262556358,3.074185848,8.58E-06,4066,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.2192268,97.62352941,256,60,9.835943177,54.19815588,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,125,889.9856119,4441,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,133,0,133,129,4224,8.917331871,159.6192755,162,81,0.280873727,3.003111362,8.11E-06,4353,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.278188,97.62352941,256,60,9.836645095,54.25578904,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099379063,90,90,90,0.049689531,0.099300146,7.89E-05,3
11,126,899.4889572,4119,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,125,0,125,125,3904,8.716690397,159.336,162,81,0.272405154,3.001300097,8.82E-06,4029,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.9606369,97.36666667,256,60,9.898434122,54.18680429,4.77E-07,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,127,889.2435188,4408,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,132,0,132,128,4192,8.915457379,159.6198347,162,81,0.280833235,3.125216961,8.82E-06,4320,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.2070231,97.62352941,256,60,9.835797895,54.19464898,7.15E-07,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133281469,90,90,90,0.066640735,0.133184671,9.68E-05,3
11,128,855.0871119,3951,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,116,0,116,117,3744,11.29774447,159.5454545,162,81,0.31543716,257.0318489,8.82E-06,3861,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.916055,97.36666667,256,60,9.897933202,54.20586324,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,129,892.5067573,4466,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,133,0,133,133,4240,8.959139958,159.5336432,162,81,0.280913535,3.001320362,9.78E-06,4373,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.4252658,97.36666667,256,60,9.892418717,54.19509172,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087574482,90,90,90,0.043787241,0.087498903,7.56E-05,3
11,130,872.9579859,4127,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,124,0,124,122,3920,8.861076691,159.585044,162,81,0.276909931,3.075310946,9.54E-06,4042,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.8027484,97.62352941,256,60,9.842889862,54.21369386,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,131,822.5471277,3988,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,118,0,118,118,3776,9.00885939,159.5454545,162,81,0.281526856,3.074166059,9.06E-06,3894,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.4286489,97.36666667,256,60,9.89245673,54.24360895,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.255889177,90,90,90,1.085296392,3.072037697,8.20E-05,4
11,132,899.0448871,3978,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,120,0,120,120,3768,8.779108473,159.3818182,162,81,0.274354325,3.00130105,9.06E-06,3888,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.9233518,97.36666667,256,60,9.898015188,54.17777967,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,133,889.9449301,4483,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,134,0,134,131,4264,8.936939167,159.6004071,162,81,0.280922507,3.001451015,8.82E-06,4395,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.2623725,97.62352941,256,60,9.836456815,54.19502473,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069795132,90,90,90,0.034897566,0.069717884,7.72E-05,3
11,134,855.7423611,4020,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,119,0,119,122,3808,9.004230305,159.4904507,162,81,0.281179503,3.001355648,8.82E-06,3930,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.0440183,97.36666667,256,60,9.899370992,54.24864316,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,135,800.5724838,4086,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,121,0,121,121,3872,9.00427036,159.5454545,162,81,0.281383449,3.001441956,8.34E-06,3993,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.4498467,97.36666667,256,60,9.892694907,54.24344206,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186440945,90,90,90,0.093220472,0.186362982,7.80E-05,3
11,136,746.8021719,3984,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,118,0,118,118,3776,9.006122478,159.5454545,162,81,0.281441327,3.186142206,9.06E-06,3894,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.5558779,97.36666667,256,60,9.893886269,54.24997592,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,137,692.2877848,3924,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,116,0,116,119,3712,9.008943054,159.4890282,162,81,0.281321506,3.382896423,8.58E-06,3831,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.114444,97.36666667,256,60,9.900162292,54.25164461,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070036411,90,90,90,0.035018206,0.069959641,7.68E-05,3
11,138,899.0859487,4143,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,126,0,126,126,3928,8.696777959,159.3529412,162,81,0.273269351,3.183724642,8.82E-06,4054,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.4554629,97.78651685,256,60,10.00517572,54.19546175,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,139,888.0692668,4483,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,134,0,134,130,4264,11.23542513,159.6370421,162,81,0.315383469,310.9902689,8.82E-06,4394,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.7831151,97.62352941,256,60,9.842656133,54.18728518,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.087485075,90,90,90,1.029161692,3.005295038,7.92E-05,4
11,140,853.632441,3951,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,117,0,117,117,3744,9.004219656,159.5454545,162,81,0.281381864,3.001361609,8.58E-06,3861,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.3669746,97.36666667,256,60,9.891763759,54.22501898,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,141,799.163959,3954,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,117,0,117,117,3744,9.016046408,159.5454545,162,81,0.28175145,3.07142663,8.82E-06,3861,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.0052772,97.36666667,256,60,9.898935698,54.18814182,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114095211,90,90,90,0.057047606,0.114018202,7.70E-05,3
11,142,745.1091726,4083,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,121,0,121,121,3872,9.004564451,159.5454545,162,81,0.281392639,3.00139308,8.82E-06,3993,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.4074445,97.36666667,256,60,9.892218477,54.19262099,9.54E-07,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,143,691.3741663,4227,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,122,0,122,122,3904,9.007479484,159.5454545,162,81,0.281483734,3.001165867,9.30E-06,4026,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.4060402,76.98484848,256,60,4.469066194,54.18334579,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069777727,90,90,90,0.034888864,0.069695711,8.20E-05,3
11,144,899.9349637,4034,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,123,0,123,123,3816,8.641680182,159.3294639,162,81,0.272349165,3.001601934,7.87E-06,3939,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894.9402304,101.2736842,256,60,9.520640749,54.19382405,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,145,899.058378,4552,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,142,0,142,136,4328,8.433554119,159.4454832,162,81,0.270655061,3.002780676,8.82E-06,4464,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.8930807,97.62352941,256,60,9.843965247,54.17692304,7.15E-07,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069854259,90,90,90,0.03492713,0.069770575,8.37E-05,3
11,146,898.0033798,4630,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,145,0,145,137,4408,13.82473549,159.5434763,162,81,0.35068325,788.98839,8.82E-06,4545,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.5753312,97.62352941,256,60,9.840182514,54.25098014,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,147,898.993063,4438,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,141,0,141,133,4212,8.282382958,159.4735961,162,81,0.267237031,3.001624823,9.30E-06,4345,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.51159,97.36666667,256,60,9.893388652,54.19677711,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697124,90,90,90,0.0348562,0.069635868,7.65E-05,3
11,148,899.9918399,4039,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,128,0,128,122,3832,8.23045256,159.4443098,162,81,0.261137704,3.001233101,8.82E-06,3954,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.7812505,97.62352941,256,60,9.842633934,54.23327899,7.15E-07,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,149,888.9901519,4499,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,130,0,130,127,4176,17.68073452,159.6398601,162,81,0.413546245,610.918189,9.54E-06,4303,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.2416313,76.56994819,256,60,4.30334183,54.17670965,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06972599,90,90,90,0.034862995,0.06970191,2.41E-05,3
11,150,899.9815562,4120,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,125,0,125,126,3904,8.716223721,159.3175187,162,81,0.272322621,3.001207113,9.54E-06,4030,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.04389,97.36666667,256,60,9.899369551,54.20630717,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,151,889.7547126,4408,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,132,0,132,128,4192,8.917356784,159.6198347,162,81,0.280891229,3.448700428,8.82E-06,4320,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.4210012,97.62352941,256,60,9.838345252,54.1948576,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069954872,90,90,90,0.034977436,0.069880962,7.39E-05,3
11,152,854.3952329,3951,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,117,0,117,117,3744,9.004181915,159.5454545,162,81,0.281380685,3.001771927,8.82E-06,3861,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.532928,97.36666667,256,60,9.893628404,54.17359424,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,153,892.9139507,4499,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,133,0,133,134,4272,9.109043941,159.5336432,162,81,0.282142167,10.96353197,8.82E-06,4406,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.9181871,97.36666667,256,60,9.897957159,54.18684793,7.15E-07,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069756985,90,90,90,0.034878492,0.069674969,8.20E-05,3
11,154,871.9398451,4094,0,0,0,0,0,0,0,0,0,0,none,none,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,aps1-api.tplinkra.com,0,0,122,0,122,121,3888,14.26059465,159.585693,162,81,0.358769288,650.0347786,8.58E-06,4009,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.2447107,97.62352941,256,60,9.836246556,54.19475889,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
