"","label","sess_dur","sess_pkts","tcp_keep_alive","tcp_keep_alive_ack","http_resp_2xx","http_resp_3xx","http_resp_4xx","http_resp_5xx","http_req_get","http_req_post","http_req_put","http_req_head","http_uri","http_usr_agent","http_duration","http_len_mean","http_len_max","http_len_min","http_time_mean","http_time_max","http_time_min","http_pkt_no","mqtt_topic","mqtt_publish","mqtt_ack","mqtt_ping","mqtt_duration","mqtt_len_mean","mqtt_len_max","mqtt_len_min","mqtt_time_mean","mqtt_time_max","mqtt_time_min","mqtt_pkt_no","dns_qry_name","dns_ipv4","dns_ipv6","dns_qry_cls","dns_no_errors","dns_errors","dns_num_qns","dns_num_ans","dns_duration","dns_len_mean","dns_len_max","dns_len_min","dns_time_mean","dns_time_max","dns_time_min","dns_pkt_no","mdns_qry_name","mdns_num_qns","mdns_num_ans","mdns_duration","mdns_len_mean","mdns_len_max","mdns_len_min","mdns_time_mean","mdns_time_max","mdns_time_min","mdns_pkt_no","quic_rst","quic_payload","quic_duration","quic_len_mean","quic_len_max","quic_len_min","quic_time_mean","quic_time_max","quic_time_min","quic_pkt_no","ssl_duration","ssl_len_mean","ssl_len_max","ssl_len_min","ssl_time_mean","ssl_time_max","ssl_time_min","ssl_pkt_no","bootp_duration","bootp_len_mean","bootp_len_max","bootp_len_min","bootp_time_mean","bootp_time_max","bootp_time_min","bootp_pkt_no","ssdp_duration","ssdp_len_mean","ssdp_len_max","ssdp_len_min","ssdp_time_mean","ssdp_time_max","ssdp_time_min","ssdp_pkt_no","classicstun_duration","classicstun_len_mean","classicstun_len_max","classicstun_len_min","classicstun_time_mean","classicstun_time_max","classicstun_time_min","classicstun_pkt_no","ntp_duration","ntp_len_mean","ntp_len_max","ntp_len_min","ntp_time_mean","ntp_time_max","ntp_time_min","ntp_pkt_no"
"11",4,829.259160757065,183,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.766633272171,170,239,66,16.8727884341259,55.2425348758698,0.00100159645080566,50,0,0,0,0,0,0,0,0,77.1637133359909,177.017857142857,346,143,7.0876999629457,179.998297929764,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",4,764.397443771362,183,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.726929187775,166.454545454545,239,66,16.3282764664403,55.1263821125031,0.00101256370544434,55,0,0,0,0,0,0,0,0,69.2529351161077,179.634615384615,346,143,7.53760935516975,179.999258518219,9.03606414794922e-05,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",4,895.007275819778,190,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.517620325089,157.228070175439,239,66,14.7592432200909,55.1583771705627,0.000372409820556641,57,0,0,0,0,0,0,0,0,61.0204529762268,178.8,346,143,6.86632457588151,180.000933408737,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",4,855.776681900024,191,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.749242305756,158.857142857143,239,66,15.0318044055592,55.1655144691467,0.000963449478149414,56,0,0,0,0,0,0,0,0,61.6902847131093,177.8,346,143,7.20088330820987,179.999692678452,4.07695770263672e-05,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",4,795.822779178619,186,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882.029502630234,161.258620689655,239,66,15.4742018005304,55.2479283809662,0.00101566314697266,58,0,0,0,0,0,0,0,0,69.2533453978025,179.634615384615,346,143,7.53766305211745,180.002208948135,9.01222229003906e-05,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",4,736.165552139282,179,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.725143194199,167.960784313725,239,66,16.534502863884,55.1468007564545,0.000963926315307617,51,0,0,0,0,0,0,0,0,69.2536339393029,179.634615384615,346,143,7.53780515827791,180.000762462616,3.95774841308594e-05,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",4,886.766628265381,197,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.511347532272,155.655172413793,239,66,14.5001990795135,55.1655991077423,0.000354528427124023,58,0,0,0,0,0,0,0,0,58.7716131061316,177.921875,346,143,7.06322285127744,180.000217199326,0.000102043151855469,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",4,827.11728310585,184,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882.006609678268,166.454545454545,239,66,16.3334557347827,55.156569480896,0.000695466995239258,55,0,0,0,0,0,0,0,0,64.3063894510269,177.017857142857,346,143,6.99928827482955,180.000285387039,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",4,767.643461942673,187,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.467221498489,154.135593220339,239,66,14.2494348534222,55.1104516983032,0.00099635124206543,59,0,0,0,0,0,0,0,0,69.2538132300744,179.634615384615,346,143,7.53795484267427,179.999263286591,4.12464141845703e-05,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",4,898.391790151596,188,0,0,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.53114771843,160.545454545455,239,66,15.3061323651561,55.1409587860107,0.00110888481140137,55,0,0,0,0,0,0,0,0,61.0210964838664,178.8,346,143,6.86681572205839,179.996866703033,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
