label,sess_dur,sess_pkts,tcp_keep_alive,tcp_keep_alive_ack,http_resp_2xx,http_resp_3xx,http_resp_4xx,http_resp_5xx,http_req_get,http_req_post,http_req_put,http_req_head,http_uri,http_usr_agent,http_duration,http_len_mean,http_len_max,http_len_min,http_time_mean,http_time_max,http_time_min,http_pkt_no,mqtt_topic,mqtt_publish,mqtt_ack,mqtt_ping,mqtt_duration,mqtt_len_mean,mqtt_len_max,mqtt_len_min,mqtt_time_mean,mqtt_time_max,mqtt_time_min,mqtt_pkt_no,dns_qry_name,dns_ipv4,dns_ipv6,dns_qry_cls,dns_no_errors,dns_errors,dns_num_qns,dns_num_ans,dns_duration,dns_len_mean,dns_len_max,dns_len_min,dns_time_mean,dns_time_max,dns_time_min,dns_pkt_no,mdns_qry_name,mdns_num_qns,mdns_num_ans,mdns_duration,mdns_len_mean,mdns_len_max,mdns_len_min,mdns_time_mean,mdns_time_max,mdns_time_min,mdns_pkt_no,quic_rst,quic_payload,quic_duration,quic_len_mean,quic_len_max,quic_len_min,quic_time_mean,quic_time_max,quic_time_min,quic_pkt_no,ssl_duration,ssl_len_mean,ssl_len_max,ssl_len_min,ssl_time_mean,ssl_time_max,ssl_time_min,ssl_pkt_no,bootp_duration,bootp_len_mean,bootp_len_max,bootp_len_min,bootp_time_mean,bootp_time_max,bootp_time_min,bootp_pkt_no,ssdp_duration,ssdp_len_mean,ssdp_len_max,ssdp_len_min,ssdp_time_mean,ssdp_time_max,ssdp_time_min,ssdp_pkt_no,classicstun_duration,classicstun_len_mean,classicstun_len_max,classicstun_len_min,classicstun_time_mean,classicstun_time_max,classicstun_time_min,classicstun_pkt_no,ntp_duration,ntp_len_mean,ntp_len_max,ntp_len_min,ntp_time_mean,ntp_time_max,ntp_time_min,ntp_pkt_no
9,897.0766298770905,4965,20.0,20.0,190,0,0,0,110,0,80,0,/api/QSj-tstHx-w3ws0UgCHbR7ErSghxbbIF2E9ihIz2/lights/1/state,none,0.06960987668288382,158.84529061320086,1514.0,54.0,0.0031333131976870147,0.2077784538269043,-5.7220458984375e-06,4031,none,0,0,0,0,0,0,0,0,0,0,0,www2.meethue.com,0,0,1,1,0,1.0,1.0,0.059365034103393555,135.5,195.0,76.0,0.059365034103393555,0.059365034103393555,0.059365034103393555,2,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.0221168994904,62.184615384615384,94.0,54.0,13.609720576554537,59.29556393623352,0.001039266586303711,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,109.96622813449187,354.1013896688375,375.0,338.0,1.2047811243948943,79.33914709091187,2.86102294921875e-05,861,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,886.6076326370239,896,22.0,22.0,1,0,1,0,0,2,0,0,/DcpRequestHandler/index.ashx,none,0.7903103828430176,299.0059523809524,1514.0,54.0,0.0654023844045359,0.6823251247406006,4.410743713378906e-05,26,none,0,0,0,0,0,0,0,0,0,0,0,dcp.cpp.philips.com,0,0,5,5,0,5.0,5.0,0.018093013763427736,105.1,195.0,76.0,0.018093013763427736,0.07342672348022461,0.0021898746490478516,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.9408299922943,62.94117647058823,94.0,54.0,12.999116865556632,30.100445985794067,0.0008676052093505859,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,134.9800146647862,354.76838758733936,375.0,338.0,1.378204468895975,73.50326633453369,2.9325485229492188e-05,782,0,0,0,0,0,0,0,0,0.01980602741241455,90.0,90.0,90.0,0.01980602741241455,0.03676748275756836,0.002844572067260742,4
9,890.0698971748352,920,23.0,23.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,www2.meethue.com,0,0,1,1,0,1.0,1.0,0.057164669036865234,135.5,195.0,76.0,0.057164669036865234,0.057164669036865234,0.057164669036865234,2,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.2023730278015,62.68571428571428,94.0,54.0,13.031918449678283,30.079482078552246,0.0011420249938964844,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120.17604073882103,354.67672408660246,375.0,338.0,1.2692509133207104,78.4741108417511,2.86102294921875e-05,840,0,0,0,0,0,0,0,0,0.002850055694580078,90.0,90.0,90.0,0.002850055694580078,0.002850055694580078,0.002850055694580078,2
9,885.6642746925354,949,23.0,22.0,1,0,0,0,0,0,0,0,none,none,1.0103514194488525,496.70588235294116,1514.0,54.0,0.030616709680268257,0.9573233127593994,4.9591064453125e-05,34,none,0,0,0,0,0,0,0,0,0,0,0,diagnostics.meethue.com,0,0,2,2,0,2.0,2.0,0.03166699409484863,113.25,195.0,76.0,0.03166699409484863,0.059731483459472656,0.0036025047302246094,4,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.7682538032532,62.06060606060606,94.0,54.0,13.396434673896202,30.108158111572266,0.0010285377502441406,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,115.27743555605412,354.485194019342,375.0,338.0,1.227383429329973,78.77877879142761,2.7894973754882812e-05,839,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,885.6198122501373,862,22.0,23.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,www2.meethue.com,0,0,1,1,0,1.0,1.0,0.07167696952819824,135.5,195.0,76.0,0.07167696952819824,0.07167696952819824,0.07167696952819824,2,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.3065786361694,62.68571428571428,94.0,54.0,13.033428675886514,30.10241198539734,0.0010051727294921875,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,134.8910915681294,354.461263516579,375.0,338.0,1.361686858407332,77.38007283210754,2.86102294921875e-05,780,0,0,0,0,0,0,0,0,0.0033826828002929688,90.0,90.0,90.0,0.0033826828002929688,0.0033826828002929688,0.0033826828002929688,2
9,890.9298253059387,917,23.0,23.0,1,0,1,0,0,2,0,0,/DcpRequestHandler/index.ashx,none,0.7525349855422974,299.0059523809524,1514.0,54.0,0.06252381101354852,0.6382603645324707,4.57763671875e-05,26,none,0,0,0,0,0,0,0,0,0,0,0,dcp.cpp.philips.com,0,0,5,5,0,5.0,5.0,0.01414346694946289,105.1,195.0,76.0,0.01414346694946289,0.059363603591918945,0.002377748489379883,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.5072503089905,61.710144927536234,94.0,54.0,12.80157721042633,30.077348709106445,7.367134094238281e-05,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,125.93104079564412,354.55706456123033,375.0,338.0,1.2858846770843932,75.81785106658936,2.86102294921875e-05,804,0,0,0,0,0,0,0,0,0.03660178184509277,90.0,90.0,90.0,0.03660178184509277,0.03660178184509277,0.03660178184509277,2
9,873.3932566642761,961,22.0,22.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,www2.meethue.com,0,0,1,1,0,1.0,1.0,0.06112933158874512,135.5,195.0,76.0,0.06112933158874512,0.06112933158874512,0.06112933158874512,2,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.3796384334564,62.94117647058823,94.0,54.0,12.975815499006812,30.058692932128906,0.0008983612060546875,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113.95368653185227,354.5265130670295,375.0,338.0,1.2050746548077507,78.67667031288147,2.765655517578125e-05,883,0,0,0,0,0,0,0,0,0.0030226707458496094,90.0,90.0,90.0,0.0030226707458496094,0.0030226707458496094,0.0030226707458496094,2
9,856.5779545307159,858,23.0,23.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,www2.meethue.com,0,0,1,1,0,1.0,1.0,0.059574127197265625,135.5,195.0,76.0,0.059574127197265625,0.059574127197265625,0.059574127197265625,2,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.347900390625,61.940298507462686,94.0,54.0,13.187089399857955,30.061622858047485,0.0012812614440917969,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135.03540461403983,354.57462991800406,375.0,338.0,1.372750626366378,74.90830540657043,2.9087066650390625e-05,780,0,0,0,0,0,0,0,0,0.003043651580810547,90.0,90.0,90.0,0.003043651580810547,0.003043651580810547,0.003043651580810547,2
9,856.3200125694275,859,23.0,23.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,www2.meethue.com,0,0,1,1,0,1.0,1.0,0.07435059547424316,135.5,195.0,76.0,0.07435059547424316,0.07435059547424316,0.07435059547424316,2,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.7983751296997,62.68571428571428,94.0,54.0,13.040556161299996,30.090337991714478,0.0009958744049072266,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135.1861720085144,354.62349754058863,375.0,338.0,1.377312821438774,78.51480793952942,2.7894973754882812e-05,780,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,883.2437069416046,1016,23.0,23.0,1,0,1,0,0,2,0,0,/DcpRequestHandler/index.ashx,none,0.644884467124939,299.0059523809524,1514.0,54.0,0.05404518284164109,0.6300685405731201,7.367134094238281e-05,26,none,0,0,0,0,0,0,0,0,0,0,0,dcp.cpp.philips.com,0,0,5,5,0,5.0,5.0,0.014473390579223634,105.1,195.0,76.0,0.014473390579223634,0.06272482872009277,0.0019283294677734375,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.4245162010193,61.940298507462686,94.0,54.0,13.18825024546999,30.08605194091797,0.0009264945983886719,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,109.12574986850514,354.6386593599204,375.0,338.0,1.186193896635191,73.1984453201294,2.6941299438476562e-05,903,0,0,0,0,0,0,0,0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,2
