"","label","sess_dur","sess_pkts","tcp_keep_alive","tcp_keep_alive_ack","http_resp_2xx","http_resp_3xx","http_resp_4xx","http_resp_5xx","http_req_get","http_req_post","http_req_put","http_req_head","http_uri","http_usr_agent","http_duration","http_len_mean","http_len_max","http_len_min","http_time_mean","http_time_max","http_time_min","http_pkt_no","mqtt_topic","mqtt_publish","mqtt_ack","mqtt_ping","mqtt_duration","mqtt_len_mean","mqtt_len_max","mqtt_len_min","mqtt_time_mean","mqtt_time_max","mqtt_time_min","mqtt_pkt_no","dns_qry_name","dns_ipv4","dns_ipv6","dns_qry_cls","dns_no_errors","dns_errors","dns_num_qns","dns_num_ans","dns_duration","dns_len_mean","dns_len_max","dns_len_min","dns_time_mean","dns_time_max","dns_time_min","dns_pkt_no","mdns_qry_name","mdns_num_qns","mdns_num_ans","mdns_duration","mdns_len_mean","mdns_len_max","mdns_len_min","mdns_time_mean","mdns_time_max","mdns_time_min","mdns_pkt_no","quic_rst","quic_payload","quic_duration","quic_len_mean","quic_len_max","quic_len_min","quic_time_mean","quic_time_max","quic_time_min","quic_pkt_no","ssl_duration","ssl_len_mean","ssl_len_max","ssl_len_min","ssl_time_mean","ssl_time_max","ssl_time_min","ssl_pkt_no","bootp_duration","bootp_len_mean","bootp_len_max","bootp_len_min","bootp_time_mean","bootp_time_max","bootp_time_min","bootp_pkt_no","ssdp_duration","ssdp_len_mean","ssdp_len_max","ssdp_len_min","ssdp_time_mean","ssdp_time_max","ssdp_time_min","ssdp_pkt_no","classicstun_duration","classicstun_len_mean","classicstun_len_max","classicstun_len_min","classicstun_time_mean","classicstun_time_max","classicstun_time_min","classicstun_pkt_no","ntp_duration","ntp_len_mean","ntp_len_max","ntp_len_min","ntp_time_mean","ntp_time_max","ntp_time_min","ntp_pkt_no"
"14",6,899.072322845459,3609,26,26,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,26,24,2,41,41,0.0065616827744704,106.961538461538,199,74,0.00343010364434658,0.00619912147521973,0.00118684768676758,82,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7107167243958,927.856893349228,1434,66,0.678799032782863,45.1573207378387,-3.57627868652344e-05,3473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",6,877.342161178589,4022,27,27,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,24,20,4,38,38,0.00744650761286418,108.708333333333,170,74,0.00372160143322415,0.00804734230041504,0.00118565559387207,76,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3112086455027,954.353095142403,1434,66,1.16804979042642,45.1283738613129,-1.83582305908203e-05,3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",6,890.540706157684,4040,25,25,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,24,22,2,38,38,0.019179493188858,105.5625,170,72,0.0158407125208113,0.297002792358398,0.00115776062011719,76,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.2321130752564,1097.57965111043,1434,66,0.044820225095308,45.0811986923218,-6.43730163574219e-06,3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278449058532715,90,90,90,0.00278449058532715,0.00278449058532715,0.00278449058532715,2
"17",6,896.517961978912,2900,23,23,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,35,31,4,50,50,0.00601691518511091,107.657142857143,170,70,0.0037048407963344,0.00693058967590332,0.00118851661682129,100,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5469779491425,1103.0788263358,1434,66,0.0846070252515455,45.1185410022736,-1.66893005371094e-05,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",6,874.427282333374,3493,21,21,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,23,21,2,37,37,0.0063501440960428,107.369565217391,170,74,0.00318095303963924,0.00556826591491699,0.00120258331298828,74,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.620489188603,1096.87109998365,1434,66,0.0528462549290494,45.1180984973907,-3.07559967041016e-05,3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",6,879.562622070312,5168,23,23,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,24,20,4,38,38,0.0063649316628774,107.875,170,74,0.00318350725703769,0.00699782371520996,0.0011894702911377,76,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4412877559662,1129.37766273585,1434,66,0.0262509202956132,45.1213419437408,-3.76701354980469e-05,5037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",6,893.774264097214,2812,21,21,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,23,21,2,38,38,0.00669295891471531,107.260869565217,170,74,0.00329348315363345,0.00695514678955078,0.00120019912719727,76,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4296063184738,1052.22495311709,1434,66,0.0385759812067495,45.118501663208,8.82148742675781e-06,2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",6,869.458554983139,7160,27,27,1,0,0,0,0,0,0,1,"/generate_204","none",0.0143363475799561,72.6,137,54,0.00159292750888401,0.00328636169433594,0.000304460525512695,10,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,60,39,21,74,74,0.00966383616129557,114.366666666667,350,70,0.00890900293986003,0.35430908203125,2.05039978027344e-05,148,"Chromecast-7ea2fa482f468183533b85ed0977501a._googlecast._tcp.local",3,5,48.8976168632507,371,379,353,6.98537383760725,44.9353804588318,0.001678466796875,8,0,0,0,0,0,0,0,0,0,0,32.3400891652474,707.855317419097,1434,54,0.594572411277235,239.997133731842,-1.9073486328125e-05,6890,0,0,0,0,0,0,0,0,0.00194180011749268,548.166666666667,563,515,0.000970900058746338,0.0057532787322998,0,8,0,0,0,0,0,0,0,0,0.0360865592956543,90,90,90,0.0360865592956543,0.0360865592956543,0.0360865592956543,2
"22",6,890.225830078125,3024,25,25,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,26,22,4,41,41,0.0040888602917011,108.519230769231,170,74,0.00270778093582545,0.0139391422271729,1.95503234863281e-05,82,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3794666528702,1101.84247968241,1434,66,0.176268053720034,45.1310374736786,-1.85966491699219e-05,2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",6,866.2062895298,4163,23,23,0,0,0,0,0,0,0,0,"none","none",0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,"www.google.com",0,0,23,21,2,37,37,0.00412010109942892,107.369565217391,170,74,0.00242757797241211,0.00554370880126953,1.97887420654297e-05,74,"none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1383086045583,1121.10209256455,1434,66,0.0484036561124807,45.0984103679657,-1.26361846923828e-05,4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
