label,sess_dur,sess_pkts,tcp_keep_alive,tcp_keep_alive_ack,http_resp_2xx,http_resp_3xx,http_resp_4xx,http_resp_5xx,http_req_get,http_req_post,http_req_put,http_req_head,http_uri,http_usr_agent,http_duration,http_len_mean,http_len_max,http_len_min,http_time_mean,http_time_max,http_time_min,http_pkt_no,mqtt_topic,mqtt_publish,mqtt_ack,mqtt_ping,mqtt_duration,mqtt_len_mean,mqtt_len_max,mqtt_len_min,mqtt_time_mean,mqtt_time_max,mqtt_time_min,mqtt_pkt_no,dns_qry_name,dns_ipv4,dns_ipv6,dns_qry_cls,dns_no_errors,dns_errors,dns_num_qns,dns_num_ans,dns_duration,dns_len_mean,dns_len_max,dns_len_min,dns_time_mean,dns_time_max,dns_time_min,dns_pkt_no,mdns_qry_name,mdns_num_qns,mdns_num_ans,mdns_duration,mdns_len_mean,mdns_len_max,mdns_len_min,mdns_time_mean,mdns_time_max,mdns_time_min,mdns_pkt_no,quic_rst,quic_payload,quic_duration,quic_len_mean,quic_len_max,quic_len_min,quic_time_mean,quic_time_max,quic_time_min,quic_pkt_no,ssl_duration,ssl_len_mean,ssl_len_max,ssl_len_min,ssl_time_mean,ssl_time_max,ssl_time_min,ssl_pkt_no,bootp_duration,bootp_len_mean,bootp_len_max,bootp_len_min,bootp_time_mean,bootp_time_max,bootp_time_min,bootp_pkt_no,ssdp_duration,ssdp_len_mean,ssdp_len_max,ssdp_len_min,ssdp_time_mean,ssdp_time_max,ssdp_time_min,ssdp_pkt_no,classicstun_duration,classicstun_len_mean,classicstun_len_max,classicstun_len_min,classicstun_time_mean,classicstun_time_max,classicstun_time_min,classicstun_pkt_no,ntp_duration,ntp_len_mean,ntp_len_max,ntp_len_min,ntp_time_mean,ntp_time_max,ntp_time_min,ntp_pkt_no
12,171.64488887786865,430,0.0,0.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,sg-stun.tplinkcloud.com,0,0,1,1,0,1.0,1.0,0.15140414237976074,175.5,268.0,83.0,0.15140414237976074,0.15140414237976074,0.15140414237976074,2,none,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,854.0003724098206,112.33333333333333,160.0,54.0,19.409099372950468,60.995994567871094,0.001157522201538086,90,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,400.70537847942774,79.28169934640522,268.0,55.0,21.65626744820763,179.99706482887268,0.002664804458618164,332,0.0,0.0,0,0,0.0,0.0,0.0,0
12,131.77895593643188,370,0.0,0.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,854.0004322528839,112.33333333333333,160.0,54.0,19.40910073302009,60.99981451034546,0.00115966796875,90,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,720.7721811294556,78.46428571428571,110.0,55.0,39.10657213262561,179.99955105781555,0.00016832351684570312,275,0.0,0.0,0,0,0.0,0.0,0.0,0
12,151.653000831604,430,0.0,0.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,sg-stun.tplinkcloud.com,0,0,1,1,0,1.0,1.0,0.15253782272338867,175.5,268.0,83.0,0.15253782272338867,0.15253782272338867,0.15253782272338867,2,none,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,854.0144395828247,112.33333333333333,160.0,54.0,19.409419081427835,61.00438714027405,0.0011513233184814453,90,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,400.71463531917993,79.28169934640522,268.0,55.0,21.656672112478688,180.00456857681274,0.0023488998413085938,332,0.0,0.0,0,0,0.0,0.0,0.0,0
12,101.77686595916748,370,0.0,0.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,854.0064804553986,112.33333333333333,160.0,54.0,19.40923819216815,60.99985909461975,0.0011484622955322266,90,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,720.7755373477936,78.46428571428571,110.0,55.0,39.1067739011444,179.99902296066284,0.002585887908935547,275,0.0,0.0,0,0,0.0,0.0,0.0,0
12,131.71889281272888,430,0.0,0.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,sg-stun.tplinkcloud.com,0,0,1,1,0,1.0,1.0,0.21599316596984863,175.5,268.0,83.0,0.21599316596984863,0.21599316596984863,0.21599316596984863,2,none,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,853.9935266971588,112.33333333333333,160.0,54.0,19.40894378857179,60.99980425834656,0.00115966796875,90,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,400.70336961746216,79.28169934640522,268.0,55.0,21.65600052253141,179.9954879283905,0.0024840831756591797,332,0.0,0.0,0,0,0.0,0.0,0.0,0
12,71.78565096855164,370,0.0,0.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,854.0061535835266,112.33333333333333,160.0,54.0,19.40923076326197,60.99646520614624,0.0011539459228515625,90,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,720.7674300670624,78.46428571428571,110.0,55.0,39.10634415965651,179.99660801887512,0.0008568763732910156,275,0.0,0.0,0,0,0.0,0.0,0.0,0
12,111.58891439437866,430,0.0,0.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,sg-stun.tplinkcloud.com,0,0,1,1,0,1.0,1.0,0.07424354553222656,175.5,268.0,83.0,0.07424354553222656,0.07424354553222656,0.07424354553222656,2,none,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,853.9901623725891,112.33333333333333,160.0,54.0,19.40886732664975,60.99993348121643,0.001140594482421875,90,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,400.70205264621313,79.28169934640522,268.0,55.0,21.65608715487342,179.99714064598083,0.002640962600708008,332,0.0,0.0,0,0,0.0,0.0,0.0,0
12,41.785528898239136,370,0.0,0.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,853.9896776676178,112.33333333333333,160.0,54.0,19.408856310627677,61.00012540817261,0.0011982917785644531,90,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,720.7638854503632,78.46428571428571,110.0,55.0,39.10620592005025,180.00328040122986,0.0026667118072509766,275,0.0,0.0,0,0,0.0,0.0,0.0,0
12,91.68868660926819,430,0.0,0.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,sg-stun.tplinkcloud.com,0,0,1,1,0,1.0,1.0,0.15247702598571777,175.5,268.0,83.0,0.15247702598571777,0.15247702598571777,0.15247702598571777,2,none,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,853.9972960948944,112.33333333333333,160.0,54.0,19.409029456702147,60.9985830783844,0.0011589527130126953,90,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,400.7064445813497,79.28169934640522,268.0,55.0,21.656481379726426,180.00033617019653,0.0001678466796875,332,0.0,0.0,0,0,0.0,0.0,0.0,0
12,11.786447048187256,370,0.0,0.0,0,0,0,0,0,0,0,0,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,853.9988477230072,112.33333333333333,160.0,54.0,19.409064720977437,60.997700691223145,0.0011684894561767578,90,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,720.7655431747437,78.46428571428571,110.0,55.0,39.10628926283851,179.99777364730835,0.0026865005493164062,275,0.0,0.0,0,0,0.0,0.0,0.0,0
